words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
наперед,-,3,1,0,1
заздалегідь,-,1,0,0,0
авансувати,+,0,0,1,6
давати_аванс,+,0,0,1,7
платити_наперед,+,0,0,1,7
фінансувати,+,0,0,1,5
авантура,+,0,0,2,2
афера,+,0,0,2,3
дурисвітство,+,0,0,1,3
пройдисвітство,+,0,0,1,3
оборудка,+,0,0,1,3
шахрайство,+,0,0,2,3
ошуканство,+,0,0,4,3
обман,+,0,0,4,3
пригода,+,0,1,7,2
халепа,+,0,0,3,1
ризик,+,0,0,1,3
небезпека,+,0,0,3,3
авантурний,+,0,0,1,3
ризикований,+,0,0,2,4
небезпечний,+,2,0,6,4
пригодницький,+,0,0,2,4
авантурницький,+,0,0,1,4
пройдисвітський,+,0,0,1,4
авантурник,+,0,0,3,5
авантурист,+,0,0,3,5
аферист,+,0,0,5,5
пройдисвіт,+,0,0,2,4
дурисвіт,+,0,0,4,5
шахрай,+,0,0,8,5
ошуканець,+,0,0,5,5
ризикант,+,0,0,2,5
відчайдух,+,0,0,3,4
урвиголова,+,0,0,4,4
шукач_пригод,+,0,0,1,6
знайдибіда,+,0,0,1,6
аварія,+,0,0,6,2
випадок,+,0,0,7,2
інцидент,+,0,0,6,2
катастрофа,+,0,0,3,3
невдача,+,0,0,3,3
нещастя,+,0,0,2,1
прикра_пригода,+,0,0,1,3
біда,+,0,0,8,2
лихо,+,0,0,6,2
шкода,+,1,0,2,2
пошкодження,+,0,0,2,3
зіпсуття,+,0,0,1,3
несправність,+,0,0,1,3
неполадки,+,0,0,1,3
авдиторія,+,0,0,3,4
заля,+,0,1,3,4
кляса,+,0,0,4,3
кімната,+,0,1,2,3
слухачі,+,0,0,3,4
слухацтво,+,0,0,3,4
глядачі,+,0,0,3,4
глядацтво,+,0,0,3,4
авдієнція,+,0,0,2,4
приняття,+,0,0,1,3
прийом,+,0,0,3,4
розмова,+,0,0,3,3
зустріч,+,0,1,6,4
авеню,+,0,0,1,5
вулиця,+,0,0,2,4
авжеж,0,0,6,0,3
розуміється,0,0,1,0,2
нема_слова,0,0,2,0,3
годі_й_казати,0,0,1,0,4
а_так,0,0,1,0,4
що_правда,0,0,1,0,4
то_правда,0,0,1,0,4
так,0,1,3,1,2
еге,0,0,2,1,3
ага,0,0,1,0,4
атож,0,0,3,0,3
якраз,0,0,7,0,2
отож,0,0,1,0,2
авіоносець,U,0,0,0,-1
авіоматка,U,0,0,0,-1
літаконосець,U,0,0,0,-1
авіятор,+,0,0,2,4
повітроплавець,+,0,0,1,5
аеронавт,+,0,0,1,5
пілот,+,0,0,2,4
летун,+,0,0,1,5
літун,+,0,0,2,3
льотчик,+,0,0,2,4
ас,+,0,0,1,4
авіяція,0,0,1,0,5
повітроплавання,0,0,1,0,6
повітроплавство,0,0,1,0,6
аеронавтика,A,0,1,1,5
летунство,0,0,1,0,6
повітряні_сили,0,0,1,0,6
повітряний_флот,0,0,1,0,6
авкціон,+,0,0,1,5
торг,+,0,1,3,4
торги,+,0,0,3,5
випродаж,+,0,0,2,6
продаж_з_торгів,+,0,0,1,6
ліцитація,+,0,0,1,6
аврал,U,0,0,0,3
тривога,U,0,0,0,2
авреоля,+,0,0,1,3
вінець,+,0,0,1,2
автентичний,+,0,1,4,3
справжній,+,0,1,6,2
правдивий,+,0,2,4,2
справдешній,A,0,2,2,3
непідробний,+,0,0,5,2
оригінальний,+,0,0,2,4
першоджерельний,+,0,0,1,4
автовідповідач,U,0,0,0,-1
автосекрета,U,0,0,0,-1
автодафе,+,0,0,2,5
живоспалення,+,0,0,1,6
смерть_на_вогнищі,+,0,0,1,6
страта,+,0,0,2,4
вирок_смерти,+,0,0,1,6
автокефальний,+,0,0,1,1
це,+,0,0,1,0
самокерований,+,0,0,1,2
самостійний,+,0,0,1,2
незалежний,+,0,0,2,2
непідлеглий,+,0,0,3,2
непідпорядкований,+,0,0,2,2
автомат,+,0,0,1,4
автоматичний_механізм,+,0,0,1,5
саморух,+,0,0,1,5
робот,+,0,0,2,4
істукан,+,0,0,2,5
пістоль-кулемет,+,0,0,1,5
автоматичний,-,2,1,0,4
машинальний,-,3,0,0,5
несвідомий,-,1,0,0,4
бездушний,0,0,3,0,4
саморушний,-,1,0,0,5
самодіючий,-,2,0,0,5
автомобіль,+,0,0,2,4
авто,+,0,1,2,4
автомашина,+,0,0,2,4
машина,+,0,1,2,3
самохід,+,0,0,1,5
самотяг,+,0,0,1,5
самопер,+,0,0,1,5
автономія,+,0,0,2,5
самоврядування,+,0,0,1,6
самостійність,+,0,0,1,4
незалежність,+,0,0,2,4
непідпорядкованість,+,0,0,1,6
автопсія,+,0,0,1,4
розтин,+,0,0,2,4
секція,+,0,0,3,3
автор,A,0,1,1,3
творець,+,0,0,3,4
сотворитель,+,0,0,3,4
винахідник,+,0,0,1,4
проектувальник,U,0,0,0,4
укладач,+,0,0,1,4
упорядник,+,0,0,3,3
поет,0,0,1,0,2
віршомаз,0,0,1,0,3
письменник,0,0,1,0,3
писака,A,0,1,1,4
авторитарний,+,0,0,3,5
диктаторський,+,0,0,2,6
самодержавний,+,0,0,1,4
автократичний,+,0,0,1,6
монархічний,+,0,0,1,4
тоталітарний,+,0,0,2,6
тоталітаристичний,+,0,0,1,6
деспотичний,A,1,0,1,5
тиранічний,+,0,0,1,5
авторитет,+,0,0,2,3
престиж,+,0,0,3,4
репутація,+,0,1,3,3
вага,+,0,0,4,3
значення,+,0,0,2,3
вплив,+,0,0,6,3
знавець,+,0,0,7,4
фахівець,+,0,0,4,4
спеціяліст,+,0,0,7,4
спец,+,0,0,4,4
ерудит,+,0,0,4,4
повага,+,0,0,1,3
довіра,+,0,1,2,3
авторитетний,A,0,1,1,3
престижевий,U,0,0,0,4
престижний,U,0,0,0,4
впливовий,0,0,1,0,4
поважний,+,0,0,10,3
ваговитий,+,0,0,6,4
ерудований,+,0,0,1,4
кваліфікований,+,0,1,5,3
що_знає_діло,U,0,0,0,4
упевнений,0,0,1,0,2
абориген,+,0,0,1,5
авул,0,0,1,0,5
село,0,0,3,0,4
агнець,U,0,0,0,-1
ягня,U,0,0,0,-1
ягнятко,U,0,0,0,-1
агов,+,0,0,1,2
агу,+,0,0,1,3
агей,+,0,0,1,3
гей,+,0,0,1,3
ей,+,0,0,1,3
галло,+,0,0,2,3
увага,+,0,0,3,1
агонія,+,0,0,1,4
конання,+,0,0,1,5
мука,+,0,0,4,3
передсмертя,+,0,0,1,5
умирання,+,0,0,1,5
аґент,+,0,0,1,1
шпигун,+,0,0,1,2
шпиг,+,0,0,2,2
розвідник,+,0,0,2,2
розвідач,+,0,0,2,2
розвідувач,+,0,0,2,2
донощик,+,0,0,2,2
інформатор,+,0,0,2,2
конфідент,+,0,0,3,2
нюхало,+,0,0,1,2
стукач,+,0,0,3,2
сексот,+,0,0,2,2
фіскал,+,0,0,5,2
провокатор,+,0,0,1,2
представник,+,0,0,1,2
репрезентант,+,0,0,2,2
виконавець,+,0,0,1,2
службовець,+,0,0,1,2
працівник,+,0,0,2,2
комівояжер,+,0,0,1,2
чинник,+,0,0,2,2
фактор,+,0,0,2,2
причина,+,0,0,1,0
аґентство,+,0,0,1,2
агенція,+,0,0,1,3
філія,+,0,0,3,3
відділок,+,0,0,3,3
відділення,+,0,0,3,3
бюро,+,0,0,1,1
заклад,+,0,0,2,2
контора,+,0,0,2,2
агітатор,+,0,0,2,6
пропагандист,+,0,0,1,7
пропагатор,+,0,0,1,7
скоробреха,+,0,0,1,5
підбрехач,+,0,0,1,5
окозамилювач,+,0,0,2,6
аґітувати,+,0,0,5,5
вести_агітацію,+,0,0,1,6
умовляти,+,1,0,6,4
переконувати,+,2,0,3,4
проповідувати,+,0,0,3,4
закликати_до,+,0,0,1,4
аґресивний,+,1,0,2,4
напасницький,+,0,0,1,5
загарбницький,+,0,0,1,5
нападницький,+,0,0,1,5
войовничий,+,0,0,2,5
завойовницький,+,0,0,1,5
напасливий,+,0,0,2,4
здобувчий,+,0,0,1,5
наступальний,+,0,0,1,3
ворожий,-,2,1,0,4
аґресія,+,0,0,2,4
напад,+,0,1,8,3
вдертя,+,0,0,2,5
вломлення,+,0,0,1,5
вторгнення,+,0,0,2,5
інвазія,+,0,0,3,4
експансія,+,0,0,4,5
війна,+,0,1,5,3
аґресор,+,0,0,1,5
загарбник,+,0,0,1,4
завойовник,+,0,0,2,5
здобувець,U,0,0,0,4
конкістадор,+,0,0,2,6
вломник,+,0,0,1,6
окупант,+,0,0,5,5
адаптувати,+,0,0,2,2
пристосовувати,+,0,0,6,2
припасовувати,+,0,0,3,2
приладжувати,+,0,0,1,1
прилаштовувати,+,0,0,5,2
акліматизувати,+,0,0,1,3
принатурювати,+,0,0,1,3
спрощу_вати-скорочувати,+,0,0,1,3
адвентисти,U,0,0,0,-1
суботники,U,0,0,0,-1
сектанти,U,0,0,0,-1
штунди,U,0,0,0,-1
адвокат,+,0,0,4,4
юрист,+,0,0,2,5
правник,+,0,0,2,5
присяжний_повірений,+,0,0,1,5
повірник,+,0,0,3,5
оборонець,+,0,0,6,4
захисник,+,0,0,2,3
заступник,+,0,0,1,3
адекватний,0,0,4,0,3
відповідний,A,0,4,4,3
тотожний,0,0,3,0,3
рівнозначний,0,0,1,0,4
рівний_з,0,0,1,0,4
точнісінький,0,0,3,0,3
такий_самий,0,0,6,0,4
достотний,0,0,2,0,2
достеменний,0,0,3,0,2
викапаний,0,0,3,0,3
око-в-око,0,0,1,0,2
адепт,+,0,1,2,3
прибічник,+,0,0,7,4
прихильник,+,0,0,6,4
послідовник,+,0,0,3,4
визнавець,+,0,0,1,3
ревнитель,+,0,0,4,4
адміністрація,+,0,1,4,3
керівництво,+,0,0,4,3
провід,+,0,0,7,3
начальство,+,0,0,4,3
керівники,+,0,0,2,4
провідники,A,0,1,1,4
начальники,+,0,0,2,4
зверхники,+,0,0,1,4
шефи,+,0,0,1,4
апарат,A,0,1,1,3
управа,+,0,0,6,4
управління,+,0,0,4,3
уряд,+,0,2,5,3
командування,0,0,1,0,3
урядування,+,0,0,2,4
адміністрування,+,0,0,2,4
адресат,U,0,0,0,-1
одержувач,U,0,0,0,-1
відборець,U,0,0,0,-1
аеродром,U,0,0,0,-1
летовище,U,0,0,0,-1
аеропорт,U,0,0,0,-1
аероплян,+,0,0,2,4
літак,+,0,0,2,3
літальний_апарат,+,0,0,1,5
плянер,+,0,0,2,4
моноплян,+,0,0,1,5
біплям,+,0,0,1,5
вертогелікоптер,+,0,0,1,5
оса,+,0,0,3,4
муха,+,0,0,1,5
блоха,+,0,0,1,5
аероплан,+,0,0,1,5
аж,0,0,2,0,2
навіть,0,0,1,0,1
ажень,0,0,1,0,3
коли_це,0,0,1,0,3
як_ось,0,0,1,0,3
раптом,0,0,3,2,2
коли_ж,0,0,1,0,3
поки,0,0,2,0,3
доти,0,0,1,0,3
аж-аж-аж,0,0,1,0,2
дуже,0,0,1,0,1
страшно,0,0,2,0,3
страшенно,0,0,4,0,2
ажіотаж,+,0,0,3,4
збудження,+,0,0,4,4
хвилювання,+,0,0,3,3
гарячка,+,0,0,6,4
лихоманка,+,0,0,3,5
ажурний,+,0,0,5,3
прозорий,+,0,0,8,2
просвітчастий,+,0,0,1,4
про-зористий,+,0,0,1,4
ґратчастий,+,0,0,1,4
мереживний,+,0,0,1,4
тендітний,+,0,0,6,2
делікатний_тонкий,+,0,0,1,4
витончений,+,0,0,4,2
ажуровий,+,0,0,2,3
буквар,+,0,0,1,5
граматка,+,0,0,1,5
початки,+,0,0,2,3
ази,+,0,0,3,3
алфавитний,+,0,0,2,5
основи,+,0,0,3,3
елементи,+,0,0,3,3
засади,+,0,0,4,3
аксіоми,+,0,0,1,4
загальновідоме,+,0,0,1,4
аїр,U,0,0,0,-1
аєр,U,0,0,0,-1
лепеха,U,0,0,0,-1
татарське_зілля,U,0,0,0,-1
айзберґ,+,0,0,1,7
льодова_гора,+,0,0,1,8
колос,+,0,0,1,6
мононебезпека,+,0,0,1,8
акомпаньювати,+,0,0,2,4
пригравати,+,0,0,1,5
супроводити_акомпаньяментом,+,0,0,1,5
акомпанувати,+,0,0,3,4
акорд,0,0,1,0,2
співзвуччя,0,0,2,1,2
співзвучність,0,0,2,1,2
милозвучність,0,0,2,0,2
гармонія,0,0,1,0,1
угода,+,0,1,3,3
злагода,0,0,3,0,2
аксесуар,+,0,0,1,3
ознака,+,0,0,6,3
деталь,+,0,0,1,2
причандал,+,0,0,1,4
предмет,+,0,0,7,4
причандалля,+,0,0,5,4
атрибут,+,0,0,3,4
предмет_бутафорії,+,0,0,1,4
аксіома,+,0,0,5,4
постулят,+,0,0,3,3
очевидність,+,0,0,2,4
очевидь,+,0,0,3,4
правило,+,0,0,4,3
закон,+,0,0,6,3
акт,+,0,0,7,3
дія,+,0,0,2,2
подія,+,0,0,3,2
вчинок,+,0,0,3,3
акція,+,0,0,2,2
процес,+,0,1,3,3
процедура,+,0,0,2,3
указ,+,0,0,3,2
грамота,+,0,1,5,3
постанова,+,0,0,2,1
ухвала,+,0,0,5,2
універсал,+,0,0,3,3
лист,+,0,1,3,3
папір,+,0,0,3,3
бомага,+,0,0,1,3
протокол,+,0,0,2,3
запис,+,0,0,1,3
операція,+,0,0,7,3
подвиг,+,0,0,4,3
діло,+,0,0,4,2
цінний_папір,+,0,0,1,3
активізувати,A,1,0,1,4
пожвавлювати,U,0,0,0,5
спонукувати_до_дії,-,1,0,0,3
розворушувати,+,4,0,6,3
активізуватися,+,0,0,1,8
пожвавлюватися,+,0,0,1,7
ставати_активнішим,+,0,0,1,9
підносити_голову,+,0,0,1,9
активний,+,0,1,9,4
діяльний,+,0,0,1,3
беручкий,+,0,0,5,3
непосидющий,+,0,0,7,4
невтомний,+,0,3,6,4
енергійний,+,0,0,5,3
моторний,+,0,0,11,4
інціятивний,+,0,0,1,5
зарадний,+,0,0,2,4
завзятий,+,0,4,9,3
заповзятий,+,0,0,5,4
наполегливий,0,0,4,2,4
завзятущий,+,0,0,2,4
що_лізе_в_усі_дірки,+,0,0,1,5
живий,+,0,1,4,3
жвавий,+,0,0,10,3
дійовий,+,0,1,6,4
актор,+,0,0,1,3
артист,+,0,0,2,3
лицедій,+,0,0,2,4
комедіянт,+,0,0,1,4
комік,+,0,0,2,4
скоморох,+,0,0,1,4
статист,+,0,0,1,4
кривляка,+,0,0,1,4
придурок,+,0,0,2,4
акторка,U,0,0,0,-1
артистка,U,0,0,0,-1
лицедійка,U,0,0,0,-1
комедіянтка,U,0,0,0,-1
виконавиця,U,0,0,0,-1
актриса,U,0,0,0,-1
актуальний,+,0,1,3,4
злободенний,0,0,2,1,4
сучасний,+,0,1,4,5
який_на_часі,+,0,0,1,5
своєчасний,A,0,1,1,3
важливий,+,0,0,7,3
пекучий,+,1,0,6,3
болючий,+,0,2,5,4
животрепетний,+,0,1,3,5
акула,+,0,0,4,5
хижак,+,0,0,3,5
ненажера,+,0,0,1,4
ненаситець,+,0,0,1,6
жаднюга,+,0,0,1,6
визискувач,+,0,0,4,5
експлуататор,+,0,0,3,5
акумулювати,+,0,0,1,2
призбирувати,+,0,0,3,3
нагромаджувати,+,0,2,5,2
накопичувати,+,0,0,5,2
складати,+,0,2,10,2
зосереджувати,+,0,0,3,2
збирати,+,0,0,4,1
акурат,0,0,1,0,2
точно,0,0,3,0,3
саме,0,0,5,0,3
в_акурат,0,0,1,0,3
в_самий_раз,0,0,2,0,3
достеменно,0,0,1,0,1
достоту,0,0,3,0,2
акуратист,+,0,0,2,6
любитель_точности,+,0,0,1,7
педант,+,0,0,3,6
чепурун,+,0,0,5,5
чистьоха,+,0,0,2,6
чистюля,+,0,0,1,7
чистун,+,0,0,2,6
чистюк,+,0,0,2,6
чистоплюй,+,0,0,1,7
акуратний,+,0,1,2,3
охайний,+,0,0,2,3
чепурний,+,0,0,6,3
кукібний,+,0,0,3,4
точний,0,0,5,0,2
пунктуальний,+,0,1,2,3
педантичний,A,0,1,1,3
старанний,+,0,0,1,2
ретельний,A,0,1,1,3
справний,+,0,0,2,3
акушерка,0,0,1,0,4
повитуха,0,0,1,0,5
баба-повитуха,0,0,1,0,5
баба,0,0,1,0,3
бабка,0,0,2,0,4
сповитуха,0,0,1,0,5
баба-сповитуха,0,0,2,0,4
пупорізка,0,0,1,0,5
баба-пупорізка,0,0,1,0,5
акцент,+,0,0,1,5
наголос,+,0,0,3,5
наголошення,+,0,0,1,6
наголошування,+,0,0,1,6
притиск,+,0,0,3,4
вимова,+,0,0,1,6
підкреслення_чого,+,0,0,1,6
акцентувати,+,0,0,3,5
наголошувати,+,0,0,4,4
підкреслювати,+,0,0,7,4
робити_акцент,+,0,0,2,5
звертати_увагу,+,0,0,4,4
акцептувати,+,0,0,1,2
приймати,+,0,0,3,1
погоджуватися_платити,+,0,0,1,3
схвалювати,+,0,0,4,3
санкціонувати,+,0,0,5,3
благословляти,+,0,0,3,3
визнавати,+,0,1,3,3
погоджуватися_на,+,0,0,1,3
але,0,0,1,0,1
та,0,0,1,0,0
проте,0,0,2,0,1
ододначе,0,0,2,0,2
а,0,0,1,0,2
а_втім,0,0,2,0,2
а_проте,0,0,1,0,2
алеж,0,0,1,0,2
тільки,0,0,2,0,2
коли,0,0,1,0,2
алегоричний,+,0,0,1,4
образний,+,0,0,6,3
переносний,+,0,0,2,5
езопівський,+,0,0,1,5
на_здогад_буряків,+,0,0,1,5
алегорія,+,0,0,2,4
інакомовлення,+,0,0,1,5
іномовлення,+,0,0,1,5
мова_езопа,+,0,0,1,5
езопівська_мова,+,0,0,1,5
алея,+,0,0,2,5
просад,+,0,0,1,6
доріжка,+,0,0,3,4
хідник,+,0,0,1,4
бульвар,+,0,0,2,5
алейка,+,0,0,1,6
аліменти,+,0,0,1,5
утримання,+,0,0,2,4
аллах,+,0,0,2,4
бог,+,0,0,2,3
алмаз,+,0,0,2,6
діямант,+,0,0,1,5
брилянт,+,0,0,2,6
склоріз,+,0,0,1,7
самоцвіти,+,0,0,2,6
алюра,+,0,0,3,3
крок,+,0,0,6,3
хода,+,0,0,7,3
похід,+,0,0,1,2
ступа,+,0,0,3,3
алюр,+,0,0,1,4
алярм,+,0,1,4,3
ґвалт,+,0,0,2,3
сполох,+,0,0,3,3
паніка,+,0,0,7,3
шок,+,0,0,3,3
переполох,+,0,1,2,3
пересторога,+,0,0,1,3
сирена,+,0,0,2,4
дзвін,0,0,1,0,3
сигнал_тривоги,+,0,0,3,4
сос,+,0,0,1,4
неспокій,+,0,0,1,3
метушня,+,0,0,1,3
галас,A,0,2,2,3
крик,+,0,1,2,3
альбом,+,0,0,1,6
книга,+,0,0,1,5
книга_пам'ятних_записів,+,0,0,1,7
альков,+,0,0,2,5
ніша,+,0,0,5,4
заглиблення,+,0,1,4,4
алькоголік,+,0,0,1,6
пияк,+,0,0,4,6
пияка,+,0,0,4,6
п'яниця,+,0,0,1,5
пиворіз,+,0,0,2,6
брагун,+,0,0,2,6
алкаш,+,0,0,1,7
алькоголь,+,0,0,2,5
спирт,+,0,0,1,6
горілка,+,0,0,4,5
спиртне,+,0,0,1,6
хміль,+,0,0,1,4
зелений_змій,+,0,0,2,6
мед-горілка,+,0,0,1,6
мед-вино,+,0,0,1,6
отрута,+,0,0,2,4
альманах,+,0,0,2,4
збірка,+,0,0,1,3
антологія,+,0,0,2,4
річник,+,0,0,1,3
щорічник,+,0,0,1,5
квартальник,+,0,0,2,5
місячник,+,0,0,3,5
журнал,+,0,0,3,5
альтернатива,0,0,1,0,5
вибір,A,0,1,1,6
дилема,0,0,1,0,4
або-або,0,0,2,0,5
з_двох_одно,0,0,1,0,6
амазонка,U,0,0,0,-1
вершниця,U,0,0,0,-1
жінка-верхівець,U,0,0,0,-1
жінка-вершник,U,0,0,0,-1
сукня_амазонки,U,0,0,0,-1
амальгама,0,0,1,0,3
стоп,0,0,2,0,4
суміш,0,0,5,1,3
мішанина,0,0,1,0,2
вінеґрета,0,0,4,0,3
вінегрет,0,0,1,0,4
аматор,+,0,0,2,5
любитель,+,0,0,1,4
дилетант,+,0,0,2,5
охочий_до,+,0,0,1,4
нефахівець,+,0,0,2,5
непрофесіонал,+,0,0,1,6
амба,+,0,0,3,3
кінець,+,0,1,5,3
смерть,+,0,0,5,4
каюк,+,0,0,5,4
капут,+,0,0,2,4
шабаш,+,0,0,3,3
край,+,0,1,3,2
амінь,+,0,0,4,4
амбасада,+,0,0,2,6
посольство,+,0,0,1,5
представництво,+,0,0,1,5
повпредство,+,0,0,2,6
